Unnamed: 0,HMDB,Symbol,Direction,MetName,Transport,T_direction,Reversibility,DB,Type
36173,HMDB0060400,ADH1C,1,"5-Phenyl-1,3-oxazinane-2,4-dione",,unknown,,HmdbProductionDegradation,met_est
36174,HMDB0060389,ADH1C,-1,"4-Hydroxy-5-phenyltetrahydro-1,3-oxazin-2-one",,unknown,,HmdbProductionDegradation,met_est
36178,HMDB0060433,ADH1C,-1,Aldophosphamide,,unknown,,HmdbProductionDegradation,met_est
36177,HMDB0060432,ADH1C,1,Alcophosphamide,,unknown,,HmdbProductionDegradation,met_est
36176,HMDB0060351,ADH1C,-1,"2-Phenyl-1,3-propanediol monocarbamate",,unknown,,HmdbProductionDegradation,met_est
36175,HMDB0060366,ADH1C,1,3-Carbamoyl-2-phenylpropionaldehyde,,unknown,,HmdbProductionDegradation,met_est
36271,HMDB0007788,PLCB1,1,"DG(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/0:0)",,unknown,,HmdbProductionDegradation,met_est
36457,HMDB0011670,NUDT1,1,8-Oxo-dGMP,,unknown,,HmdbProductionDegradation,met_est
36455,HMDB0059593,NUDT1,-1,2-hydroxy-dATP,,unknown,,HmdbProductionDegradation,met_est
36454,HMDB0059594,NUDT1,1,2-hydroxy-dAMP,,unknown,,HmdbProductionDegradation,met_est
36469,HMDB0001342,PRIM2,-1,Thymidine 5'-triphosphate,,unknown,,HmdbProductionDegradation,met_est
36459,HMDB0011615,NUDT1,-1,8-Oxo-dGTP,,unknown,,HmdbProductionDegradation,met_est
36470,HMDB0000998,PRIM2,-1,dCTP,,unknown,,HmdbProductionDegradation,met_est
36519,HMDB0000208,P4HTM,-1,Oxoglutaric acid,,unknown,,HmdbProductionDegradation,met_est
36517,HMDB0000254,P4HTM,-1,Succinic acid,,unknown,,HmdbProductionDegradation,met_est
36471,HMDB0001440,PRIM2,-1,dGTP,,unknown,,HmdbProductionDegradation,met_est
36476,HMDB0000208,RIOX2,-1,Oxoglutaric acid,,unknown,,HmdbProductionDegradation,met_est
36474,HMDB0000254,RIOX2,-1,Succinic acid,,unknown,,HmdbProductionDegradation,met_est
36473,HMDB0001532,PRIM2,-1,Deoxyadenosine triphosphate,,unknown,,HmdbProductionDegradation,met_est
36348,HMDB0001273,ACSM1,-1,Guanosine triphosphate,,unknown,,HmdbProductionDegradation,met_est
36347,HMDB0014312,ACSM1,-1,(S)-Lipoic acid,,unknown,,HmdbProductionDegradation,met_est
36307,HMDB0013609,IDO1,-1,D-Tryptophan,,unknown,,HmdbProductionDegradation,met_est
36305,HMDB0001200,IDO1,1,N'-Formylkynurenine,,unknown,,HmdbProductionDegradation,met_est
36426,HMDB0000855,NT5C3A,1,Nicotinamide riboside,,unknown,,HmdbProductionDegradation,met_est
31570,HMDB0003193,UGT1A6,1,Testosterone glucuronide,,unknown,,HmdbProductionDegradation,met_est
32488,HMDB0003335,PCK1,1,IDP,,unknown,,HmdbProductionDegradation,met_est
32489,HMDB0000189,PCK1,-1,Inosine triphosphate,,unknown,,HmdbProductionDegradation,met_est
32536,HMDB0006825,FPGS,1,Tetrahydrofolyl-[Glu](2),,unknown,,HmdbProductionDegradation,met_est
32535,HMDB0001412,FPGS,-1,"7,8-Dihydropteroic acid",,unknown,,HmdbProductionDegradation,met_est
32389,HMDB0001043,CYP4F22,-1,Arachidonic acid,,unknown,,HmdbProductionDegradation,met_est
32388,HMDB0005998,CYP4F22,1,20-Hydroxyeicosatetraenoic acid,,unknown,,HmdbProductionDegradation,met_est
32435,HMDB0002712,AKR1E2,-1,"1,5-Anhydrosorbitol",,unknown,,HmdbProductionDegradation,met_est
32434,HMDB0000217,AKR1E2,-1,NADP,,unknown,,HmdbProductionDegradation,met_est
32433,HMDB0041561,AKR1E2,1,"D-1,5-Anhydrofructose",,unknown,,HmdbProductionDegradation,met_est
32432,HMDB0000221,AKR1E2,1,NADPH,,unknown,,HmdbProductionDegradation,met_est
32419,HMDB0060489,TXNRD2,-1,Methylselenic acid,,unknown,,HmdbProductionDegradation,met_est
32418,HMDB0060488,TXNRD2,1,Methaneselenol,,unknown,,HmdbProductionDegradation,met_est
32945,HMDB0000126,GPD1L,-1,Glycerol 3-phosphate,,unknown,,HmdbProductionDegradation,met_est
33016,HMDB0001081,ST6GAL1,1,(N-acetylneuraminosyl(a2-6)lactosamine),,unknown,,HmdbProductionDegradation,met_est
32943,HMDB0001473,GPD1L,1,Dihydroxyacetone phosphate,,unknown,,HmdbProductionDegradation,met_est
33017,HMDB0000095,ST6GAL1,-1,Cytidine monophosphate,,unknown,,HmdbProductionDegradation,met_est
33018,HMDB0001176,ST6GAL1,-1,Cytidine 5'-monophosphate-N-acetylneuraminic acid,,unknown,,HmdbProductionDegradation,met_est
32639,HMDB0000538,KATNA1,-1,Adenosine triphosphate,,unknown,,HmdbProductionDegradation,met_est
32637,HMDB0001341,KATNA1,1,ADP,,unknown,,HmdbProductionDegradation,met_est
32909,HMDB0001338,ZDHHC9,-1,Palmityl-CoA,,unknown,,HmdbProductionDegradation,met_est
32876,HMDB0000538,MTPAP,-1,Adenosine triphosphate,,unknown,,HmdbProductionDegradation,met_est
32075,HMDB0060457,ALDH3A2,1,cis-3-Chloroacrylic acid,,unknown,,HmdbProductionDegradation,met_est
32078,HMDB0060516,ALDH3A2,-1,trans-3-Chloroallyl aldehyde,,unknown,,HmdbProductionDegradation,met_est
32077,HMDB0060515,ALDH3A2,1,trans-3-Chloroacrylic acid,,unknown,,HmdbProductionDegradation,met_est
32076,HMDB0060458,ALDH3A2,-1,cis-3-Chloroallyl aldehyde,,unknown,,HmdbProductionDegradation,met_est
32074,HMDB0013860,ALDH3A2,-1,Chloroacetaldehyde,,unknown,,HmdbProductionDegradation,met_est
32073,HMDB0031331,ALDH3A2,1,Chloroacetic acid,,unknown,,HmdbProductionDegradation,met_est
31983,HMDB0001458,BTD,-1,Biotin amide,,unknown,,HmdbProductionDegradation,met_est
31607,HMDB0000208,TET1,-1,Oxoglutaric acid,,unknown,,HmdbProductionDegradation,met_est
31605,HMDB0000254,TET1,-1,Succinic acid,,unknown,,HmdbProductionDegradation,met_est
31577,HMDB0000145,UGT1A6,-1,Estrone,,unknown,,HmdbProductionDegradation,met_est
31576,HMDB0004483,UGT1A6,1,Estrone glucuronide,,unknown,,HmdbProductionDegradation,met_est
31573,HMDB0000031,UGT1A6,-1,Androsterone,,unknown,,HmdbProductionDegradation,met_est
31572,HMDB0002829,UGT1A6,1,Androsterone glucuronide,,unknown,,HmdbProductionDegradation,met_est
31571,HMDB0000234,UGT1A6,-1,Testosterone,,unknown,,HmdbProductionDegradation,met_est
31622,HMDB0036565,BCO2,1,beta-Ionone,,unknown,,HmdbProductionDegradation,met_est
31662,HMDB0003345,MGAM,1,alpha-D-Glucose,,unknown,,HmdbProductionDegradation,met_est
31624,HMDB0000561,BCO2,-1,beta-Carotene,,unknown,,HmdbProductionDegradation,met_est
32083,HMDB0011653,ALDH3A2,1,"17alpha,20alpha-Dihydroxypregn-4-en-3-one",,unknown,,HmdbProductionDegradation,met_est
32209,HMDB0001406,TRPT1,-1,Niacinamide,,unknown,,HmdbProductionDegradation,met_est
32227,HMDB0001341,ERCC6L,1,ADP,,unknown,,HmdbProductionDegradation,met_est
32210,HMDB0000902,TRPT1,-1,NAD,,unknown,,HmdbProductionDegradation,met_est
32187,HMDB0001185,PRDM6,-1,S-Adenosylmethionine,,unknown,,HmdbProductionDegradation,met_est
32186,HMDB0000939,PRDM6,-1,S-Adenosylhomocysteine,,unknown,,HmdbProductionDegradation,met_est
32229,HMDB0000538,ERCC6L,-1,Adenosine triphosphate,,unknown,,HmdbProductionDegradation,met_est
32276,HMDB0000119,PAM,-1,Glyoxylic acid,,unknown,,HmdbProductionDegradation,met_est
32275,HMDB0000538,DDX23,-1,Adenosine triphosphate,,unknown,,HmdbProductionDegradation,met_est
32273,HMDB0001341,DDX23,1,ADP,,unknown,,HmdbProductionDegradation,met_est
32258,HMDB0001072,MT-ND5,-1,Coenzyme Q10,,unknown,,HmdbProductionDegradation,met_est
32255,HMDB0001304,MT-ND5,-1,QH2,,unknown,,HmdbProductionDegradation,met_est
32254,HMDB0006709,MT-ND5,-1,Ubiquinone-2,,unknown,,HmdbProductionDegradation,met_est
32181,HMDB0000696,MSRB3,-1,L-Methionine,,unknown,,HmdbProductionDegradation,met_est
32180,HMDB0000125,GPX8,-1,Glutathione,,unknown,,HmdbProductionDegradation,met_est
32094,HMDB0006803,ALDH3A2,-1,2-Propyn-1-al,,unknown,,HmdbProductionDegradation,met_est
32093,HMDB0006804,ALDH3A2,1,Propynoic acid,,unknown,,HmdbProductionDegradation,met_est
32090,HMDB0001345,ALDH3A2,-1,4-Trimethylammoniobutanal,,unknown,,HmdbProductionDegradation,met_est
32089,HMDB0001161,ALDH3A2,1,4-Trimethylammoniobutanoic acid,,unknown,,HmdbProductionDegradation,met_est
32088,HMDB0002217,ALDH3A2,-1,(S)-Methylmalonic acid semialdehyde,,unknown,,HmdbProductionDegradation,met_est
32120,HMDB0001545,PHOSPHO2,1,Pyridoxal,,unknown,,HmdbProductionDegradation,met_est
32117,HMDB0001319,PHOSPHO2,1,Pyridoxine 5'-phosphate,,unknown,,HmdbProductionDegradation,met_est
32116,HMDB0001431,PHOSPHO2,-1,Pyridoxamine,,unknown,,HmdbProductionDegradation,met_est
32115,HMDB0001555,PHOSPHO2,1,Pyridoxamine 5'-phosphate,,unknown,,HmdbProductionDegradation,met_est
32109,HMDB0060365,ALDH3A2,-1,"2,5-Dioxopentanoate",,unknown,,HmdbProductionDegradation,met_est
32107,HMDB0000208,ALDH3A2,1,Oxoglutaric acid,,unknown,,HmdbProductionDegradation,met_est
34128,HMDB0001341,SMARCAD1,1,ADP,,unknown,,HmdbProductionDegradation,met_est
34117,HMDB0060272,ALPG,-1,4-Nitrophenyl phosphate,,unknown,,HmdbProductionDegradation,met_est
34116,HMDB0001232,ALPG,1,4-Nitrophenol,,unknown,,HmdbProductionDegradation,met_est
34114,HMDB0002275,ALPG,1,"7,8-Dihydroneopterin",,unknown,,HmdbProductionDegradation,met_est
34056,HMDB0060522,CHPF,-1,UDP-N-acetyl-alpha-D-galactosamine,,unknown,,HmdbProductionDegradation,met_est
34130,HMDB0000538,SMARCAD1,-1,Adenosine triphosphate,,unknown,,HmdbProductionDegradation,met_est
34176,HMDB0060387,GSTA5,1,4-Glutathionyl cyclophosphamide,,unknown,,HmdbProductionDegradation,met_est
34183,HMDB0060334,GSTA5,-1,"1,2-Dibromoethane",,unknown,,HmdbProductionDegradation,met_est
34181,HMDB0060479,GSTA5,1,Glutathione episulfonium ion,,unknown,,HmdbProductionDegradation,met_est
34177,HMDB0060433,GSTA5,-1,Aldophosphamide,,unknown,,HmdbProductionDegradation,met_est
34053,HMDB0000304,CHPF,-1,Uridine diphosphate-N-acetylgalactosamine,,unknown,,HmdbProductionDegradation,met_est
34045,HMDB0000224,PLAAT2,-1,O-Phosphoethanolamine,,unknown,,HmdbProductionDegradation,met_est
33948,HMDB0001043,CYP4F2,-1,Arachidonic acid,,unknown,,HmdbProductionDegradation,met_est
33947,HMDB0005998,CYP4F2,1,20-Hydroxyeicosatetraenoic acid,,unknown,,HmdbProductionDegradation,met_est
34044,HMDB0059630,PLAAT2,-1,N-palmitoyl-phosphoethanolamine,,unknown,,HmdbProductionDegradation,met_est
34026,HMDB0001011,ACADSB,-1,Methacrylyl-CoA,,unknown,,HmdbProductionDegradation,met_est
34410,HMDB0012915,PRDX6,-1,Coniferyl alcohol,,unknown,,HmdbProductionDegradation,met_est
34409,HMDB0013070,PRDX6,-1,Sinapyl alcohol,,unknown,,HmdbProductionDegradation,met_est
34408,HMDB0003654,PRDX6,-1,4-Coumaryl alcohol,,unknown,,HmdbProductionDegradation,met_est
34407,HMDB0060398,PRDX6,-1,5-Hydroxyconiferyl alcohol,,unknown,,HmdbProductionDegradation,met_est
34419,HMDB0000125,PRDX6,-1,Glutathione,,unknown,,HmdbProductionDegradation,met_est
34210,HMDB0060299,GSTA5,1,"(1R)-Glutathionyl-(2R)-hydroxy-1,2-dihydronaphthalene",,unknown,,HmdbProductionDegradation,met_est
34268,HMDB0000223,ME3,-1,Oxalacetic acid,,unknown,,HmdbProductionDegradation,met_est
34261,HMDB0001078,MPI,-1,Mannose 6-phosphate,,unknown,,HmdbProductionDegradation,met_est
34259,HMDB0003971,MPI,1,Beta-D-Fructose 6-phosphate,,unknown,,HmdbProductionDegradation,met_est
33382,HMDB0060508,CYP24A1,1,Secalciferol,,unknown,,HmdbProductionDegradation,met_est
33384,HMDB0060133,CYP24A1,1,"(24R)-24,25-Dihydroxycalciol",,unknown,,HmdbProductionDegradation,met_est
33423,HMDB0000574,NFS1,-1,L-Cysteine,,unknown,,HmdbProductionDegradation,met_est
33422,HMDB0000161,NFS1,-1,L-Alanine,,unknown,,HmdbProductionDegradation,met_est
33394,HMDB0001311,LDHD,-1,D-Lactic acid,,unknown,,HmdbProductionDegradation,met_est
33388,HMDB0006228,CYP24A1,1,24-Hydroxycalcitriol,,unknown,,HmdbProductionDegradation,met_est
33308,HMDB0060498,UGT1A8,1,NNAL-N-glucuronide,,unknown,,HmdbProductionDegradation,met_est
33311,HMDB0000127,UGT1A8,1,D-Glucuronic acid,,unknown,,HmdbProductionDegradation,met_est
33206,HMDB0001176,ST6GAL2,-1,Cytidine 5'-monophosphate-N-acetylneuraminic acid,,unknown,,HmdbProductionDegradation,met_est
33205,HMDB0000095,ST6GAL2,-1,Cytidine monophosphate,,unknown,,HmdbProductionDegradation,met_est
33204,HMDB0001081,ST6GAL2,1,(N-acetylneuraminosyl(a2-6)lactosamine),,unknown,,HmdbProductionDegradation,met_est
33327,HMDB0000010,UGT1A8,-1,2-Methoxyestrone,,unknown,,HmdbProductionDegradation,met_est
33326,HMDB0004482,UGT1A8,1,2-Methoxyestrone 3-glucuronide,,unknown,,HmdbProductionDegradation,met_est
33325,HMDB0000405,UGT1A8,-1,2-Methoxyestradiol,,unknown,,HmdbProductionDegradation,met_est
33324,HMDB0006765,UGT1A8,1,2-Methoxy-estradiol-17b 3-glucuronide,,unknown,,HmdbProductionDegradation,met_est
33313,HMDB0041937,UGT1A8,1,Morphine-6-glucuronide,,unknown,,HmdbProductionDegradation,met_est
33319,HMDB0060510,UGT1A8,-1,SN-38,,unknown,,HmdbProductionDegradation,met_est
33318,HMDB0060511,UGT1A8,1,SN38 glucuronide,,unknown,,HmdbProductionDegradation,met_est
33317,HMDB0004995,UGT1A8,-1,Codeine,,unknown,,HmdbProductionDegradation,met_est
33316,HMDB0060464,UGT1A8,1,Codeine-6-glucuronide,,unknown,,HmdbProductionDegradation,met_est
33315,HMDB0014440,UGT1A8,-1,Morphine,,unknown,,HmdbProductionDegradation,met_est
33314,HMDB0041936,UGT1A8,1,Morphine-3-glucuronide,,unknown,,HmdbProductionDegradation,met_est
33765,HMDB0002134,MAOA,-1,Aminoacetone,,unknown,,HmdbProductionDegradation,met_est
33764,HMDB0001167,MAOA,1,Pyruvaldehyde,,unknown,,HmdbProductionDegradation,met_est
33760,HMDB0006236,MAOA,1,Phenylacetaldehyde,,unknown,,HmdbProductionDegradation,met_est
33451,HMDB0000148,GATB,1,L-Glutamic acid,,unknown,,HmdbProductionDegradation,met_est
33809,HMDB0000143,HK3,-1,D-Galactose,,unknown,,HmdbProductionDegradation,met_est
33800,HMDB0003345,HK3,-1,alpha-D-Glucose,,unknown,,HmdbProductionDegradation,met_est
33804,HMDB0003971,HK3,1,Beta-D-Fructose 6-phosphate,,unknown,,HmdbProductionDegradation,met_est
33802,HMDB0001078,HK3,1,Mannose 6-phosphate,,unknown,,HmdbProductionDegradation,met_est
33674,HMDB0059626,UAP1,-1,N-acetyl-alpha-D-galactosamine 1-phosphate,,unknown,,HmdbProductionDegradation,met_est
33672,HMDB0060522,UAP1,1,UDP-N-acetyl-alpha-D-galactosamine,,unknown,,HmdbProductionDegradation,met_est
33455,HMDB0000538,GATB,-1,Adenosine triphosphate,,unknown,,HmdbProductionDegradation,met_est
33454,HMDB0000641,GATB,-1,L-Glutamine,,unknown,,HmdbProductionDegradation,met_est
33453,HMDB0001341,GATB,-1,ADP,,unknown,,HmdbProductionDegradation,met_est
33736,HMDB0060472,MAOA,-1,Didemethylcitalopram,,unknown,,HmdbProductionDegradation,met_est
33737,HMDB0014021,MAOA,-1,N-Desmethylcitalopram,,unknown,,HmdbProductionDegradation,met_est
33750,HMDB0004181,MAOA,1,Methylimidazole acetaldehyde,,unknown,,HmdbProductionDegradation,met_est
33740,HMDB0005038,MAOA,-1,Citalopram,,unknown,,HmdbProductionDegradation,met_est
33739,HMDB0060462,MAOA,1,Citalopram aldehyde,,unknown,,HmdbProductionDegradation,met_est
33738,HMDB0000087,MAOA,1,Dimethylamine,,unknown,,HmdbProductionDegradation,met_est
27027,HMDB0000254,ALKBH1,1,Succinic acid,,unknown,,HmdbProductionDegradation,met_est
18379,HMDB0000538,MTREX,-1,Adenosine triphosphate,,unknown,,HmdbProductionDegradation,met_est
21466,HMDB0000960,UCK2,1,dGDP,,unknown,,HmdbProductionDegradation,met_est
21471,HMDB0000189,UCK2,-1,Inosine triphosphate,,unknown,,HmdbProductionDegradation,met_est
21470,HMDB0003335,UCK2,1,IDP,,unknown,,HmdbProductionDegradation,met_est
21469,HMDB0001532,UCK2,-1,Deoxyadenosine triphosphate,,unknown,,HmdbProductionDegradation,met_est
21468,HMDB0001508,UCK2,1,dADP,,unknown,,HmdbProductionDegradation,met_est
21467,HMDB0001440,UCK2,-1,dGTP,,unknown,,HmdbProductionDegradation,met_est
21465,HMDB0001342,UCK2,-1,Thymidine 5'-triphosphate,,unknown,,HmdbProductionDegradation,met_est
21475,HMDB0000285,UCK2,-1,Uridine triphosphate,,unknown,,HmdbProductionDegradation,met_est
21464,HMDB0001274,UCK2,1,dTDP,,unknown,,HmdbProductionDegradation,met_est
21463,HMDB0000998,UCK2,-1,dCTP,,unknown,,HmdbProductionDegradation,met_est
21462,HMDB0001245,UCK2,1,dCDP,,unknown,,HmdbProductionDegradation,met_est
21459,HMDB0060396,UCK2,-1,5-Fluorouridine,,unknown,,HmdbProductionDegradation,met_est
21458,HMDB0060397,UCK2,1,5-Fluorouridine monophosphate,,unknown,,HmdbProductionDegradation,met_est
21474,HMDB0000295,UCK2,1,Uridine 5'-diphosphate,,unknown,,HmdbProductionDegradation,met_est
21377,HMDB0060433,ALDH3B1,-1,Aldophosphamide,,unknown,,HmdbProductionDegradation,met_est
21393,HMDB0006236,ALDH3B1,-1,Phenylacetaldehyde,,unknown,,HmdbProductionDegradation,met_est
21395,HMDB0000056,ALDH3B1,1,beta-Alanine,,unknown,,HmdbProductionDegradation,met_est
21406,HMDB0002367,COQ2,-1,Solanesyl-PP,,unknown,,HmdbProductionDegradation,met_est
21410,HMDB0001285,COQ2,-1,Geranyl-PP,,unknown,,HmdbProductionDegradation,met_est
21409,HMDB0060388,COQ2,1,4-Hydroxy-3-polyprenylbenzoate,,unknown,,HmdbProductionDegradation,met_est
21408,HMDB0012188,COQ2,-1,all-trans-Hexaprenyl diphosphate,,unknown,,HmdbProductionDegradation,met_est
21407,HMDB0006816,COQ2,1,3-Hexaprenyl-4-hydroxybenzoic acid,,unknown,,HmdbProductionDegradation,met_est
21405,HMDB0032488,COQ2,1,Prenyl benzoate,,unknown,,HmdbProductionDegradation,met_est
21397,HMDB0001106,ALDH3B1,-1,3-Aminopropionaldehyde,,unknown,,HmdbProductionDegradation,met_est
21696,HMDB0001273,NME5,1,Guanosine triphosphate,,unknown,,HmdbProductionDegradation,met_est
21701,HMDB0000538,NME5,-1,Adenosine triphosphate,,unknown,,HmdbProductionDegradation,met_est
21700,HMDB0001341,NME5,-1,ADP,,unknown,,HmdbProductionDegradation,met_est
21699,HMDB0000295,NME5,-1,Uridine 5'-diphosphate,,unknown,,HmdbProductionDegradation,met_est
21698,HMDB0000285,NME5,1,Uridine triphosphate,,unknown,,HmdbProductionDegradation,met_est
21697,HMDB0001201,NME5,-1,Guanosine diphosphate,,unknown,,HmdbProductionDegradation,met_est
21695,HMDB0001546,NME5,-1,CDP,,unknown,,HmdbProductionDegradation,met_est
21694,HMDB0000082,NME5,1,Cytidine triphosphate,,unknown,,HmdbProductionDegradation,met_est
21693,HMDB0003335,NME5,-1,IDP,,unknown,,HmdbProductionDegradation,met_est
21692,HMDB0000189,NME5,1,Inosine triphosphate,,unknown,,HmdbProductionDegradation,met_est
21691,HMDB0001508,NME5,-1,dADP,,unknown,,HmdbProductionDegradation,met_est
21690,HMDB0001532,NME5,1,Deoxyadenosine triphosphate,,unknown,,HmdbProductionDegradation,met_est
21689,HMDB0000960,NME5,-1,dGDP,,unknown,,HmdbProductionDegradation,met_est
21688,HMDB0001440,NME5,1,dGTP,,unknown,,HmdbProductionDegradation,met_est
21686,HMDB0001342,NME5,1,Thymidine 5'-triphosphate,,unknown,,HmdbProductionDegradation,met_est
21726,HMDB0001520,ACP2,-1,Flavin mononucleotide,,unknown,,HmdbProductionDegradation,met_est
21725,HMDB0000244,ACP2,1,Riboflavin,,unknown,,HmdbProductionDegradation,met_est
21687,HMDB0001274,NME5,-1,dTDP,,unknown,,HmdbProductionDegradation,met_est
21685,HMDB0001245,NME5,-1,dCDP,,unknown,,HmdbProductionDegradation,met_est
21604,HMDB0001341,DDX43,1,ADP,,unknown,,HmdbProductionDegradation,met_est
21606,HMDB0000538,DDX43,-1,Adenosine triphosphate,,unknown,,HmdbProductionDegradation,met_est
21566,HMDB0003391,PGAM4,-1,2-Phospho-D-glyceric acid,,unknown,,HmdbProductionDegradation,met_est
21565,HMDB0000807,PGAM4,1,3-Phosphoglyceric acid,,unknown,,HmdbProductionDegradation,met_est
21564,HMDB0001270,PGAM4,-1,"Glyceric acid 1,3-biphosphate",,unknown,,HmdbProductionDegradation,met_est
21563,HMDB0001294,PGAM4,1,"2,3-Diphosphoglyceric acid",,unknown,,HmdbProductionDegradation,met_est
21684,HMDB0000998,NME5,1,dCTP,,unknown,,HmdbProductionDegradation,met_est
21676,HMDB0001201,GDPGP1,1,Guanosine diphosphate,,unknown,,HmdbProductionDegradation,met_est
21683,HMDB0001000,NME5,-1,dUDP,,unknown,,HmdbProductionDegradation,met_est
21682,HMDB0001191,NME5,1,Deoxyuridine triphosphate,,unknown,,HmdbProductionDegradation,met_est
21681,HMDB0003536,NME5,-1,dIDP,,unknown,,HmdbProductionDegradation,met_est
21680,HMDB0003537,NME5,1,2'-Deoxyinosine triphosphate,,unknown,,HmdbProductionDegradation,met_est
21679,HMDB0003351,GDPGP1,-1,GDP-glucose,,unknown,,HmdbProductionDegradation,met_est
21677,HMDB0001586,GDPGP1,1,Glucose 1-phosphate,,unknown,,HmdbProductionDegradation,met_est
21663,HMDB0041627,LALBA,1,beta-Lactose,,unknown,,HmdbProductionDegradation,met_est
21646,HMDB0003712,ECI1,-1,(2E)-Dodecenoyl-CoA,,unknown,,HmdbProductionDegradation,met_est
21376,HMDB0060449,ALDH3B1,1,Carboxyphosphamide,,unknown,,HmdbProductionDegradation,met_est
21375,HMDB0060366,ALDH3B1,-1,3-Carbamoyl-2-phenylpropionaldehyde,,unknown,,HmdbProductionDegradation,met_est
21374,HMDB0060367,ALDH3B1,1,3-Carbamoyl-2-phenylpropionic acid,,unknown,,HmdbProductionDegradation,met_est
20954,HMDB0000220,ACOT7L,1,Palmitic acid,,unknown,,HmdbProductionDegradation,met_est
20977,HMDB0060416,IMPDH1,-1,6-Thioinosine-5'-monophosphate,,unknown,,HmdbProductionDegradation,met_est
20976,HMDB0060418,IMPDH1,1,6-Thioxanthine 5'-monophosphate,,unknown,,HmdbProductionDegradation,met_est
20957,HMDB0001338,ACOT7L,-1,Palmityl-CoA,,unknown,,HmdbProductionDegradation,met_est
20955,HMDB0001423,ACOT7L,1,Coenzyme A,,unknown,,HmdbProductionDegradation,met_est
20953,HMDB0001185,NSUN2,-1,S-Adenosylmethionine,,unknown,,HmdbProductionDegradation,met_est
20952,HMDB0000939,NSUN2,-1,S-Adenosylhomocysteine,,unknown,,HmdbProductionDegradation,met_est
21018,HMDB0001369,PYCR2,1,Pyrroline hydroxycarboxylic acid,,unknown,,HmdbProductionDegradation,met_est
20984,HMDB0007788,PLCD3,1,"DG(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/0:0)",,unknown,,HmdbProductionDegradation,met_est
20728,HMDB0000538,EIF4A2,-1,Adenosine triphosphate,,unknown,,HmdbProductionDegradation,met_est
20726,HMDB0001341,EIF4A2,1,ADP,,unknown,,HmdbProductionDegradation,met_est
20715,HMDB0000215,CHI3L2,-1,N-Acetyl-D-glucosamine,,unknown,,HmdbProductionDegradation,met_est
20921,HMDB0000538,DHX38,-1,Adenosine triphosphate,,unknown,,HmdbProductionDegradation,met_est
20919,HMDB0001341,DHX38,1,ADP,,unknown,,HmdbProductionDegradation,met_est
20838,HMDB0000807,BPGM,1,3-Phosphoglyceric acid,,unknown,,HmdbProductionDegradation,met_est
21232,HMDB0000208,KDM2A,-1,Oxoglutaric acid,,unknown,,HmdbProductionDegradation,met_est
21230,HMDB0000254,KDM2A,-1,Succinic acid,,unknown,,HmdbProductionDegradation,met_est
21229,HMDB0001426,KDM2A,1,Formaldehyde,,unknown,,HmdbProductionDegradation,met_est
21297,HMDB0001020,FMO5,-1,"N,N-Dimethylaniline",,unknown,,HmdbProductionDegradation,met_est
21294,HMDB0001466,FMO5,1,Dimethylaniline-N-oxide,,unknown,,HmdbProductionDegradation,met_est
21288,HMDB0014813,FMO5,-1,Tamoxifen,,unknown,,HmdbProductionDegradation,met_est
21287,HMDB0060513,FMO5,1,Tamoxifen N-oxide,,unknown,,HmdbProductionDegradation,met_est
21155,HMDB0060433,ALDH3A1,-1,Aldophosphamide,,unknown,,HmdbProductionDegradation,met_est
21154,HMDB0060449,ALDH3A1,1,Carboxyphosphamide,,unknown,,HmdbProductionDegradation,met_est
21153,HMDB0060366,ALDH3A1,-1,3-Carbamoyl-2-phenylpropionaldehyde,,unknown,,HmdbProductionDegradation,met_est
21152,HMDB0060367,ALDH3A1,1,3-Carbamoyl-2-phenylpropionic acid,,unknown,,HmdbProductionDegradation,met_est
21175,HMDB0001106,ALDH3A1,-1,3-Aminopropionaldehyde,,unknown,,HmdbProductionDegradation,met_est
21173,HMDB0000056,ALDH3A1,1,beta-Alanine,,unknown,,HmdbProductionDegradation,met_est
21171,HMDB0006236,ALDH3A1,-1,Phenylacetaldehyde,,unknown,,HmdbProductionDegradation,met_est
22788,HMDB0059636,MDH1,-1,"3-(3,5-Diiodo-4-hydroxyphenyl)lactate",,unknown,,HmdbProductionDegradation,met_est
22787,HMDB0059637,MDH1,1,"3-(3,5-Diiodo-4-hydroxyphenyl)pyruvate",,unknown,,HmdbProductionDegradation,met_est
22748,HMDB0000538,DDX50,-1,Adenosine triphosphate,,unknown,,HmdbProductionDegradation,met_est
22746,HMDB0001341,DDX50,1,ADP,,unknown,,HmdbProductionDegradation,met_est
22863,HMDB0003335,PCK2,1,IDP,,unknown,,HmdbProductionDegradation,met_est
22854,HMDB0000215,B4GALT3,-1,N-Acetyl-D-glucosamine,,unknown,,HmdbProductionDegradation,met_est
22853,HMDB0001542,B4GALT3,1,N-Acetyllactosamine,,unknown,,HmdbProductionDegradation,met_est
22523,HMDB0004483,UGT1A9,1,Estrone glucuronide,,unknown,,HmdbProductionDegradation,met_est
22530,HMDB0000538,ATRX,-1,Adenosine triphosphate,,unknown,,HmdbProductionDegradation,met_est
22528,HMDB0001341,ATRX,1,ADP,,unknown,,HmdbProductionDegradation,met_est
