symbol	hmdb_id	name
S1PR5	HMDB0000547	Magnesium
RXFP3	HMDB0000547	Magnesium
BCL2	HMDB0000547	Magnesium
GALR2	HMDB0000547	Magnesium
NPBWR1	HMDB0000547	Magnesium
STING1	HMDB0000547	Magnesium
NPY2R	HMDB0000547	Magnesium
CCR4	HMDB0000547	Magnesium
PTGDR2	HMDB0000547	Magnesium
RGS19	HMDB0000547	Magnesium
MC2R	HMDB0000547	Magnesium
HSP90AA1	HMDB0000547	Magnesium
NR1I2	HMDB0000547	Magnesium
ADORA2A	HMDB0000547	Magnesium
OPRL1	HMDB0000547	Magnesium
UNC119	HMDB0000547	Magnesium
RTN4	HMDB0000547	Magnesium
HTR7	HMDB0000547	Magnesium
AVPR2	HMDB0000547	Magnesium
TUBB	HMDB0000547	Magnesium
NPY5R	HMDB0000547	Magnesium
RGS12	HMDB0000547	Magnesium
CCR6	HMDB0000547	Magnesium
FPR2	HMDB0000547	Magnesium
CRHR2	HMDB0000547	Magnesium
TUBB4B	HMDB0000547	Magnesium
FPR3	HMDB0000547	Magnesium
HRH3	HMDB0000547	Magnesium
GPR18	HMDB0000547	Magnesium
ADRB3	HMDB0000547	Magnesium
GRM8	HMDB0000547	Magnesium
C5AR1	HMDB0000547	Magnesium
LINGO1	HMDB0000547	Magnesium
PTGER3	HMDB0000547	Magnesium
SSTR2	HMDB0000547	Magnesium
CCR9	HMDB0000547	Magnesium
GRM7	HMDB0000547	Magnesium
S1PR3	HMDB0000547	Magnesium
LPAR1	HMDB0000547	Magnesium
CALCR	HMDB0000547	Magnesium
NPSR1	HMDB0000547	Magnesium
HTR4	HMDB0000547	Magnesium
NPY1R	HMDB0000547	Magnesium
DRD2	HMDB0000547	Magnesium
SUCNR1	HMDB0000547	Magnesium
GRM3	HMDB0000547	Magnesium
RGS7	HMDB0000547	Magnesium
RGS1	HMDB0000547	Magnesium
RGS18	HMDB0000547	Magnesium
RGS16	HMDB0000547	Magnesium
CD1D	HMDB0000547	Magnesium
RXFP4	HMDB0000547	Magnesium
MCL1	HMDB0000547	Magnesium
RGS10	HMDB0000547	Magnesium
ADRB1	HMDB0000547	Magnesium
CNR1	HMDB0000547	Magnesium
NPBWR2	HMDB0000547	Magnesium
HTR1B	HMDB0000547	Magnesium
LPAR3	HMDB0000547	Magnesium
AGTR2	HMDB0000547	Magnesium
GLP1R	HMDB0000547	Magnesium
CXCR3	HMDB0000547	Magnesium
NPY4R	HMDB0000547	Magnesium
CNR2	HMDB0000547	Magnesium
P2RY4	HMDB0000547	Magnesium
NOTCH4	HMDB0000547	Magnesium
HSPA1B	HMDB0000547	Magnesium
HSPA1A	HMDB0000547	Magnesium
HSPA1L	HMDB0000547	Magnesium
HRH2	HMDB0000547	Magnesium
DRD3	HMDB0000547	Magnesium
HCAR2	HMDB0000547	Magnesium
TAS2R31	HMDB0000547	Magnesium
RGS13	HMDB0000547	Magnesium
GPR55	HMDB0000547	Magnesium
GRM2	HMDB0000547	Magnesium
ADCYAP1R1	HMDB0000547	Magnesium
RGS11	HMDB0000547	Magnesium
CRHR1	HMDB0000547	Magnesium
GCGR	HMDB0000547	Magnesium
LPAR2	HMDB0000547	Magnesium
SOS1	HMDB0000547	Magnesium
FSHR	HMDB0000547	Magnesium
XPO1	HMDB0000547	Magnesium
ADRA2C	HMDB0000547	Magnesium
RGS14	HMDB0000547	Magnesium
CXCR4	HMDB0000547	Magnesium
OPRM1	HMDB0000547	Magnesium
RGS4	HMDB0000547	Magnesium
TAS2R39	HMDB0000547	Magnesium
CHRM4	HMDB0000547	Magnesium
RXRA	HMDB0000547	Magnesium
CASR	HMDB0000547	Magnesium
RGS21	HMDB0000547	Magnesium
GPBAR1	HMDB0000547	Magnesium
TAS2R43	HMDB0000547	Magnesium
HCAR3	HMDB0000547	Magnesium
CCR3	HMDB0000547	Magnesium
BAZ2A	HMDB0000547	Magnesium
VDR	HMDB0000547	Magnesium
TAS2R38	HMDB0000547	Magnesium
RGS6	HMDB0000547	Magnesium
BCL2L2	HMDB0000547	Magnesium
MC1R	HMDB0000547	Magnesium
S1PR2	HMDB0000547	Magnesium
GIPR	HMDB0000547	Magnesium
BAZ2B	HMDB0001875	Methanol
CD209	HMDB0252767	Glucomannan
BCL2	HMDB0251530	Thioctic acid
FFAR4	HMDB0030964	Linolenelaidic acid
DRD4	HMDB0062515	Oxidized-adrenal-ferredoxin
BDKRB1	HMDB0062515	Oxidized-adrenal-ferredoxin
PROKR2	HMDB0062515	Oxidized-adrenal-ferredoxin
MLNR	HMDB0062515	Oxidized-adrenal-ferredoxin
GNRHR	HMDB0062515	Oxidized-adrenal-ferredoxin
GPR63	HMDB0062515	Oxidized-adrenal-ferredoxin
KISS1R	HMDB0062515	Oxidized-adrenal-ferredoxin
OPRD1	HMDB0062515	Oxidized-adrenal-ferredoxin
PRLHR	HMDB0062515	Oxidized-adrenal-ferredoxin
GHSR	HMDB0062515	Oxidized-adrenal-ferredoxin
GPR83	HMDB0062515	Oxidized-adrenal-ferredoxin
MC3R	HMDB0062515	Oxidized-adrenal-ferredoxin
PTGER2	HMDB0062515	Oxidized-adrenal-ferredoxin
MCHR1	HMDB0062515	Oxidized-adrenal-ferredoxin
GALR3	HMDB0062515	Oxidized-adrenal-ferredoxin
OPN1SW	HMDB0062515	Oxidized-adrenal-ferredoxin
SSTR4	HMDB0062515	Oxidized-adrenal-ferredoxin
NMUR2	HMDB0062515	Oxidized-adrenal-ferredoxin
HRH4	HMDB0062515	Oxidized-adrenal-ferredoxin
APLNR	HMDB0062515	Oxidized-adrenal-ferredoxin
TAAR5	HMDB0062515	Oxidized-adrenal-ferredoxin
NMBR	HMDB0062515	Oxidized-adrenal-ferredoxin
HTR2B	HMDB0062515	Oxidized-adrenal-ferredoxin
GPR45	HMDB0062515	Oxidized-adrenal-ferredoxin
OPRK1	HMDB0062515	Oxidized-adrenal-ferredoxin
GPR84	HMDB0062515	Oxidized-adrenal-ferredoxin
SSTR1	HMDB0062515	Oxidized-adrenal-ferredoxin
GPR65	HMDB0062515	Oxidized-adrenal-ferredoxin
ACKR3	HMDB0062515	Oxidized-adrenal-ferredoxin
AGTR1	HMDB0062515	Oxidized-adrenal-ferredoxin
GPR6	HMDB0062515	Oxidized-adrenal-ferredoxin
TAAR6	HMDB0062515	Oxidized-adrenal-ferredoxin
TAAR8	HMDB0062515	Oxidized-adrenal-ferredoxin
TAAR1	HMDB0062515	Oxidized-adrenal-ferredoxin
HTR2C	HMDB0062515	Oxidized-adrenal-ferredoxin
GPR119	HMDB0062515	Oxidized-adrenal-ferredoxin
NPFFR1	HMDB0062515	Oxidized-adrenal-ferredoxin
ADRA2A	HMDB0062515	Oxidized-adrenal-ferredoxin
MCHR2	HMDB0062515	Oxidized-adrenal-ferredoxin
GPR26	HMDB0062515	Oxidized-adrenal-ferredoxin
HTR5A	HMDB0062515	Oxidized-adrenal-ferredoxin
HTR6	HMDB0062515	Oxidized-adrenal-ferredoxin
PTGIR	HMDB0062515	Oxidized-adrenal-ferredoxin
CCR2	HMDB0062515	Oxidized-adrenal-ferredoxin
CCR5	HMDB0062515	Oxidized-adrenal-ferredoxin
PTGER1	HMDB0062515	Oxidized-adrenal-ferredoxin
SSTR5	HMDB0062515	Oxidized-adrenal-ferredoxin
CCKAR	HMDB0062515	Oxidized-adrenal-ferredoxin
CCR1	HMDB0062515	Oxidized-adrenal-ferredoxin
RHO	HMDB0062515	Oxidized-adrenal-ferredoxin
GPR85	HMDB0062515	Oxidized-adrenal-ferredoxin
GPR101	HMDB0062515	Oxidized-adrenal-ferredoxin
AVPR1A	HMDB0062515	Oxidized-adrenal-ferredoxin
GALR1	HMDB0062515	Oxidized-adrenal-ferredoxin
MC4R	HMDB0062515	Oxidized-adrenal-ferredoxin
GPR22	HMDB0062515	Oxidized-adrenal-ferredoxin
PTGER4	HMDB0062515	Oxidized-adrenal-ferredoxin
GPR27	HMDB0062515	Oxidized-adrenal-ferredoxin
PTGDR	HMDB0062515	Oxidized-adrenal-ferredoxin
NTSR2	HMDB0062515	Oxidized-adrenal-ferredoxin
PROKR1	HMDB0062515	Oxidized-adrenal-ferredoxin
CXCR6	HMDB0062515	Oxidized-adrenal-ferredoxin
ADORA2B	HMDB0062515	Oxidized-adrenal-ferredoxin
ADRB2	HMDB0062515	Oxidized-adrenal-ferredoxin
NMUR1	HMDB0062515	Oxidized-adrenal-ferredoxin
DRD5	HMDB0062515	Oxidized-adrenal-ferredoxin
GPR37	HMDB0062515	Oxidized-adrenal-ferredoxin
ADRA1B	HMDB0062515	Oxidized-adrenal-ferredoxin
LTB4R	HMDB0062515	Oxidized-adrenal-ferredoxin
HTR1E	HMDB0062515	Oxidized-adrenal-ferredoxin
NPFFR2	HMDB0062515	Oxidized-adrenal-ferredoxin
ADORA1	HMDB0062515	Oxidized-adrenal-ferredoxin
GPR151	HMDB0062515	Oxidized-adrenal-ferredoxin
GPR148	HMDB0062515	Oxidized-adrenal-ferredoxin
TRHR	HMDB0062515	Oxidized-adrenal-ferredoxin
GPR88	HMDB0062515	Oxidized-adrenal-ferredoxin
EDNRA	HMDB0062515	Oxidized-adrenal-ferredoxin
HTR1A	HMDB0062515	Oxidized-adrenal-ferredoxin
MC5R	HMDB0062515	Oxidized-adrenal-ferredoxin
GPR62	HMDB0062515	Oxidized-adrenal-ferredoxin
HTR1F	HMDB0062515	Oxidized-adrenal-ferredoxin
UTS2R	HMDB0062515	Oxidized-adrenal-ferredoxin
OXTR	HMDB0062515	Oxidized-adrenal-ferredoxin
GPR39	HMDB0062515	Oxidized-adrenal-ferredoxin
RXFP3	HMDB0062515	Oxidized-adrenal-ferredoxin
GALR2	HMDB0062515	Oxidized-adrenal-ferredoxin
NPBWR1	HMDB0062515	Oxidized-adrenal-ferredoxin
GPR173	HMDB0062515	Oxidized-adrenal-ferredoxin
NPY2R	HMDB0062515	Oxidized-adrenal-ferredoxin
CCR4	HMDB0062515	Oxidized-adrenal-ferredoxin
GPR19	HMDB0062515	Oxidized-adrenal-ferredoxin
MC2R	HMDB0062515	Oxidized-adrenal-ferredoxin
GPR142	HMDB0062515	Oxidized-adrenal-ferredoxin
CCKBR	HMDB0062515	Oxidized-adrenal-ferredoxin
ADORA2A	HMDB0062515	Oxidized-adrenal-ferredoxin
OPRL1	HMDB0062515	Oxidized-adrenal-ferredoxin
HTR7	HMDB0062515	Oxidized-adrenal-ferredoxin
AVPR2	HMDB0062515	Oxidized-adrenal-ferredoxin
NPY5R	HMDB0062515	Oxidized-adrenal-ferredoxin
HRH3	HMDB0062515	Oxidized-adrenal-ferredoxin
ADRB3	HMDB0062515	Oxidized-adrenal-ferredoxin
PTGER3	HMDB0062515	Oxidized-adrenal-ferredoxin
SSTR2	HMDB0062515	Oxidized-adrenal-ferredoxin
CCR9	HMDB0062515	Oxidized-adrenal-ferredoxin
LPAR1	HMDB0062515	Oxidized-adrenal-ferredoxin
NPSR1	HMDB0062515	Oxidized-adrenal-ferredoxin
HTR4	HMDB0062515	Oxidized-adrenal-ferredoxin
NPY1R	HMDB0062515	Oxidized-adrenal-ferredoxin
DRD2	HMDB0062515	Oxidized-adrenal-ferredoxin
OPN3	HMDB0062515	Oxidized-adrenal-ferredoxin
AVPR1B	HMDB0062515	Oxidized-adrenal-ferredoxin
GPR37L1	HMDB0062515	Oxidized-adrenal-ferredoxin
GPR52	HMDB0062515	Oxidized-adrenal-ferredoxin
TAAR2	HMDB0062515	Oxidized-adrenal-ferredoxin
RXFP4	HMDB0062515	Oxidized-adrenal-ferredoxin
ADRB1	HMDB0062515	Oxidized-adrenal-ferredoxin
CNR1	HMDB0062515	Oxidized-adrenal-ferredoxin
NPBWR2	HMDB0062515	Oxidized-adrenal-ferredoxin
HTR1B	HMDB0062515	Oxidized-adrenal-ferredoxin
OPN1LW	HMDB0062515	Oxidized-adrenal-ferredoxin
NTSR1	HMDB0062515	Oxidized-adrenal-ferredoxin
LPAR3	HMDB0062515	Oxidized-adrenal-ferredoxin
BRS3	HMDB0062515	Oxidized-adrenal-ferredoxin
PTGFR	HMDB0062515	Oxidized-adrenal-ferredoxin
HCRTR2	HMDB0062515	Oxidized-adrenal-ferredoxin
OPN5	HMDB0062515	Oxidized-adrenal-ferredoxin
FFAR4	HMDB0062515	Oxidized-adrenal-ferredoxin
AGTR2	HMDB0062515	Oxidized-adrenal-ferredoxin
OPN4	HMDB0062515	Oxidized-adrenal-ferredoxin
GPR21	HMDB0062515	Oxidized-adrenal-ferredoxin
HCRTR1	HMDB0062515	Oxidized-adrenal-ferredoxin
GPR3	HMDB0062515	Oxidized-adrenal-ferredoxin
NPY4R	HMDB0062515	Oxidized-adrenal-ferredoxin
CNR2	HMDB0062515	Oxidized-adrenal-ferredoxin
EDNRB	HMDB0062515	Oxidized-adrenal-ferredoxin
HRH2	HMDB0062515	Oxidized-adrenal-ferredoxin
ADRA1D	HMDB0062515	Oxidized-adrenal-ferredoxin
GPR150	HMDB0062515	Oxidized-adrenal-ferredoxin
GRPR	HMDB0062515	Oxidized-adrenal-ferredoxin
ADRA1A	HMDB0062515	Oxidized-adrenal-ferredoxin
GPR12	HMDB0062515	Oxidized-adrenal-ferredoxin
GPR78	HMDB0062515	Oxidized-adrenal-ferredoxin
DRD3	HMDB0062515	Oxidized-adrenal-ferredoxin
QRFPR	HMDB0062515	Oxidized-adrenal-ferredoxin
GPR135	HMDB0062515	Oxidized-adrenal-ferredoxin
LPAR2	HMDB0062515	Oxidized-adrenal-ferredoxin
GPR61	HMDB0062515	Oxidized-adrenal-ferredoxin
ADRA2C	HMDB0062515	Oxidized-adrenal-ferredoxin
CXCR4	HMDB0062515	Oxidized-adrenal-ferredoxin
TBXA2R	HMDB0062515	Oxidized-adrenal-ferredoxin
OPRM1	HMDB0062515	Oxidized-adrenal-ferredoxin
LTB4R2	HMDB0062515	Oxidized-adrenal-ferredoxin
CCR3	HMDB0062515	Oxidized-adrenal-ferredoxin
MC1R	HMDB0062515	Oxidized-adrenal-ferredoxin
GPR176	HMDB0062515	Oxidized-adrenal-ferredoxin
GPR139	HMDB0062515	Oxidized-adrenal-ferredoxin
GABBR2	HMDB0000586	Potassium
HSP90AB1	HMDB0000586	Potassium
CRY1	HMDB0001525	Imidazole
TUBA4A	HMDB0001525	Imidazole
KIF11	HMDB0001525	Imidazole
TUBA1A	HMDB0001525	Imidazole
TUBB3	HMDB0001525	Imidazole
TUBB	HMDB0001525	Imidazole
TUBB4B	HMDB0001525	Imidazole
CHRM3	HMDB0000157	Hypoxanthine
CHRM1	HMDB0000157	Hypoxanthine
CHRM2	HMDB0000157	Hypoxanthine
CHRM5	HMDB0000157	Hypoxanthine
HRH1	HMDB0000157	Hypoxanthine
CHRM4	HMDB0000157	Hypoxanthine
RHO	HMDB0003338	Hydroxylamine
NFE2L2	HMDB0002434	Hydroquinone
HSPA8	HMDB0003125	Hydrogen peroxide
RGS2	HMDB0003125	Hydrogen peroxide
TRAP1	HMDB0003125	Hydrogen peroxide
NR0B2	HMDB0003125	Hydrogen peroxide
AGTR1	HMDB0003125	Hydrogen peroxide
PPARG	HMDB0003125	Hydrogen peroxide
BCL2L1	HMDB0003125	Hydrogen peroxide
S1PR1	HMDB0003125	Hydrogen peroxide
BCL2	HMDB0003125	Hydrogen peroxide
HSP90AA1	HMDB0003125	Hydrogen peroxide
NR4A1	HMDB0003125	Hydrogen peroxide
CNR1	HMDB0003125	Hydrogen peroxide
SQSTM1	HMDB0003125	Hydrogen peroxide
NFE2L2	HMDB0003125	Hydrogen peroxide
P2RY10	HMDB0001362	Hydrogen
BDKRB1	HMDB0001362	Hydrogen
PROKR2	HMDB0001362	Hydrogen
MLNR	HMDB0001362	Hydrogen
CD38	HMDB0001362	Hydrogen
GNRHR	HMDB0001362	Hydrogen
RBP2	HMDB0001362	Hydrogen
RBP1	HMDB0001362	Hydrogen
KISS1R	HMDB0001362	Hydrogen
RGS2	HMDB0001362	Hydrogen
GHSR	HMDB0001362	Hydrogen
FFAR2	HMDB0001362	Hydrogen
FFAR1	HMDB0001362	Hydrogen
F2RL3	HMDB0001362	Hydrogen
MCHR1	HMDB0001362	Hydrogen
OPN1SW	HMDB0001362	Hydrogen
NMUR2	HMDB0001362	Hydrogen
CHRM3	HMDB0001362	Hydrogen
NMBR	HMDB0001362	Hydrogen
HTR2B	HMDB0001362	Hydrogen
GPR65	HMDB0001362	Hydrogen
RLBP1	HMDB0001362	Hydrogen
GPR17	HMDB0001362	Hydrogen
AGTR1	HMDB0001362	Hydrogen
HTR2C	HMDB0001362	Hydrogen
NPFFR1	HMDB0001362	Hydrogen
MCHR2	HMDB0001362	Hydrogen
CYSLTR2	HMDB0001362	Hydrogen
GRM1	HMDB0001362	Hydrogen
PTGER1	HMDB0001362	Hydrogen
CCKAR	HMDB0001362	Hydrogen
F2RL1	HMDB0001362	Hydrogen
AVPR1A	HMDB0001362	Hydrogen
PTAFR	HMDB0001362	Hydrogen
TACR3	HMDB0001362	Hydrogen
TACR1	HMDB0001362	Hydrogen
NTSR2	HMDB0001362	Hydrogen
PROKR1	HMDB0001362	Hydrogen
P2RY1	HMDB0001362	Hydrogen
NMUR1	HMDB0001362	Hydrogen
GRM5	HMDB0001362	Hydrogen
CHRM1	HMDB0001362	Hydrogen
ADRA1B	HMDB0001362	Hydrogen
LTB4R	HMDB0001362	Hydrogen
NPFFR2	HMDB0001362	Hydrogen
GPRC6A	HMDB0001362	Hydrogen
P2RY6	HMDB0001362	Hydrogen
TRHR	HMDB0001362	Hydrogen
P2RY2	HMDB0001362	Hydrogen
EDNRA	HMDB0001362	Hydrogen
GPR4	HMDB0001362	Hydrogen
F2R	HMDB0001362	Hydrogen
UTS2R	HMDB0001362	Hydrogen
OXTR	HMDB0001362	Hydrogen
FFAR3	HMDB0001362	Hydrogen
GPR132	HMDB0001362	Hydrogen
RGS19	HMDB0001362	Hydrogen
BSG	HMDB0001362	Hydrogen
CCKBR	HMDB0001362	Hydrogen
FPR2	HMDB0001362	Hydrogen
LPAR6	HMDB0001362	Hydrogen
LPAR1	HMDB0001362	Hydrogen
NPSR1	HMDB0001362	Hydrogen
TFRC	HMDB0001362	Hydrogen
RGS18	HMDB0001362	Hydrogen
OPN1LW	HMDB0001362	Hydrogen
NTSR1	HMDB0001362	Hydrogen
LPAR3	HMDB0001362	Hydrogen
PTGFR	HMDB0001362	Hydrogen
HCRTR2	HMDB0001362	Hydrogen
OPN4	HMDB0001362	Hydrogen
CYSLTR1	HMDB0001362	Hydrogen
TACR2	HMDB0001362	Hydrogen
HCRTR1	HMDB0001362	Hydrogen
EDNRB	HMDB0001362	Hydrogen
ADRA1D	HMDB0001362	Hydrogen
GRPR	HMDB0001362	Hydrogen
ADRA1A	HMDB0001362	Hydrogen
CHRM5	HMDB0001362	Hydrogen
GPC3	HMDB0001362	Hydrogen
QRFPR	HMDB0001362	Hydrogen
HRH1	HMDB0001362	Hydrogen
GCGR	HMDB0001362	Hydrogen
LPAR2	HMDB0001362	Hydrogen
TBXA2R	HMDB0001362	Hydrogen
CASR	HMDB0001362	Hydrogen
LTB4R2	HMDB0001362	Hydrogen
SCTR	HMDB0000870	Histamine
P2RY10	HMDB0000870	Histamine
DRD4	HMDB0000870	Histamine
BDKRB1	HMDB0000870	Histamine
PROKR2	HMDB0000870	Histamine
MLNR	HMDB0000870	Histamine
GNRHR	HMDB0000870	Histamine
GPR63	HMDB0000870	Histamine
GRM6	HMDB0000870	Histamine
KISS1R	HMDB0000870	Histamine
OPRD1	HMDB0000870	Histamine
RGS2	HMDB0000870	Histamine
PRLHR	HMDB0000870	Histamine
GHSR	HMDB0000870	Histamine
GPR83	HMDB0000870	Histamine
MC3R	HMDB0000870	Histamine
PTGER2	HMDB0000870	Histamine
S1PR4	HMDB0000870	Histamine
FFAR2	HMDB0000870	Histamine
FFAR1	HMDB0000870	Histamine
CCR7	HMDB0000870	Histamine
F2RL3	HMDB0000870	Histamine
MCHR1	HMDB0000870	Histamine
GALR3	HMDB0000870	Histamine
TAS2R16	HMDB0000870	Histamine
OPN1SW	HMDB0000870	Histamine
SSTR4	HMDB0000870	Histamine
NMUR2	HMDB0000870	Histamine
CHRM3	HMDB0000870	Histamine
HRH4	HMDB0000870	Histamine
MTNR1B	HMDB0000870	Histamine
APLNR	HMDB0000870	Histamine
TAAR5	HMDB0000870	Histamine
NMBR	HMDB0000870	Histamine
HTR2B	HMDB0000870	Histamine
GPR45	HMDB0000870	Histamine
VIPR2	HMDB0000870	Histamine
GLP2R	HMDB0000870	Histamine
STAT3	HMDB0000870	Histamine
OPRK1	HMDB0000870	Histamine
GPR84	HMDB0000870	Histamine
SSTR1	HMDB0000870	Histamine
GPR65	HMDB0000870	Histamine
GPR17	HMDB0000870	Histamine
PTH2R	HMDB0000870	Histamine
ACKR3	HMDB0000870	Histamine
AGTR1	HMDB0000870	Histamine
GPR6	HMDB0000870	Histamine
TAAR6	HMDB0000870	Histamine
TAAR8	HMDB0000870	Histamine
TAAR1	HMDB0000870	Histamine
HTR2C	HMDB0000870	Histamine
GPR119	HMDB0000870	Histamine
NPFFR1	HMDB0000870	Histamine
ADRA2A	HMDB0000870	Histamine
MCHR2	HMDB0000870	Histamine
CYSLTR2	HMDB0000870	Histamine
GRM1	HMDB0000870	Histamine
GPR26	HMDB0000870	Histamine
HTR5A	HMDB0000870	Histamine
HTR6	HMDB0000870	Histamine
PTGIR	HMDB0000870	Histamine
CXCR5	HMDB0000870	Histamine
CCR2	HMDB0000870	Histamine
CCR5	HMDB0000870	Histamine
PTGER1	HMDB0000870	Histamine
SSTR5	HMDB0000870	Histamine
LHCGR	HMDB0000870	Histamine
CCKAR	HMDB0000870	Histamine
CXCR1	HMDB0000870	Histamine
CCR1	HMDB0000870	Histamine
RHO	HMDB0000870	Histamine
F2RL1	HMDB0000870	Histamine
GPR85	HMDB0000870	Histamine
RGS20	HMDB0000870	Histamine
GPER1	HMDB0000870	Histamine
GPR101	HMDB0000870	Histamine
RXFP2	HMDB0000870	Histamine
OXGR1	HMDB0000870	Histamine
AVPR1A	HMDB0000870	Histamine
GALR1	HMDB0000870	Histamine
MC4R	HMDB0000870	Histamine
PTAFR	HMDB0000870	Histamine
C3AR1	HMDB0000870	Histamine
GPR22	HMDB0000870	Histamine
FPR1	HMDB0000870	Histamine
MTNR1A	HMDB0000870	Histamine
PTGER4	HMDB0000870	Histamine
GPR27	HMDB0000870	Histamine
RXFP1	HMDB0000870	Histamine
TACR3	HMDB0000870	Histamine
PTGDR	HMDB0000870	Histamine
TACR1	HMDB0000870	Histamine
NTSR2	HMDB0000870	Histamine
PROKR1	HMDB0000870	Histamine
CXCR6	HMDB0000870	Histamine
ADORA2B	HMDB0000870	Histamine
P2RY1	HMDB0000870	Histamine
ADRB2	HMDB0000870	Histamine
S1PR1	HMDB0000870	Histamine
NMUR1	HMDB0000870	Histamine
DRD5	HMDB0000870	Histamine
GRM5	HMDB0000870	Histamine
GPR37	HMDB0000870	Histamine
CHRM1	HMDB0000870	Histamine
ADRA1B	HMDB0000870	Histamine
P2RY12	HMDB0000870	Histamine
LTB4R	HMDB0000870	Histamine
HTR1E	HMDB0000870	Histamine
NPFFR2	HMDB0000870	Histamine
P2RY14	HMDB0000870	Histamine
ADORA1	HMDB0000870	Histamine
GPR151	HMDB0000870	Histamine
GPR148	HMDB0000870	Histamine
GPRC6A	HMDB0000870	Histamine
P2RY6	HMDB0000870	Histamine
TRHR	HMDB0000870	Histamine
P2RY2	HMDB0000870	Histamine
GPR88	HMDB0000870	Histamine
EDNRA	HMDB0000870	Histamine
HTR1A	HMDB0000870	Histamine
MC5R	HMDB0000870	Histamine
GPR62	HMDB0000870	Histamine
CXCR2	HMDB0000870	Histamine
GPR4	HMDB0000870	Histamine
CHRM2	HMDB0000870	Histamine
GHRHR	HMDB0000870	Histamine
P2RY13	HMDB0000870	Histamine
F2R	HMDB0000870	Histamine
PTH1R	HMDB0000870	Histamine
HTR1F	HMDB0000870	Histamine
UTS2R	HMDB0000870	Histamine
OXTR	HMDB0000870	Histamine
VIPR1	HMDB0000870	Histamine
GPR39	HMDB0000870	Histamine
FFAR3	HMDB0000870	Histamine
S1PR5	HMDB0000870	Histamine
RXFP3	HMDB0000870	Histamine
GPR132	HMDB0000870	Histamine
GALR2	HMDB0000870	Histamine
NPBWR1	HMDB0000870	Histamine
GPR173	HMDB0000870	Histamine
CD86	HMDB0000870	Histamine
NPY2R	HMDB0000870	Histamine
CCR4	HMDB0000870	Histamine
PTGDR2	HMDB0000870	Histamine
RGS19	HMDB0000870	Histamine
GPR19	HMDB0000870	Histamine
MC2R	HMDB0000870	Histamine
GPR142	HMDB0000870	Histamine
CCKBR	HMDB0000870	Histamine
ADORA2A	HMDB0000870	Histamine
OPRL1	HMDB0000870	Histamine
HTR7	HMDB0000870	Histamine
AVPR2	HMDB0000870	Histamine
NPY5R	HMDB0000870	Histamine
CCR6	HMDB0000870	Histamine
FPR2	HMDB0000870	Histamine
CRHR2	HMDB0000870	Histamine
FPR3	HMDB0000870	Histamine
HRH3	HMDB0000870	Histamine
GPR18	HMDB0000870	Histamine
ADRB3	HMDB0000870	Histamine
GRM8	HMDB0000870	Histamine
LPAR6	HMDB0000870	Histamine
C5AR1	HMDB0000870	Histamine
PTGER3	HMDB0000870	Histamine
SSTR2	HMDB0000870	Histamine
CCR9	HMDB0000870	Histamine
GRM7	HMDB0000870	Histamine
S1PR3	HMDB0000870	Histamine
LPAR1	HMDB0000870	Histamine
CALCR	HMDB0000870	Histamine
NPSR1	HMDB0000870	Histamine
HTR4	HMDB0000870	Histamine
NPY1R	HMDB0000870	Histamine
DRD2	HMDB0000870	Histamine
SUCNR1	HMDB0000870	Histamine
GRM3	HMDB0000870	Histamine
OPN3	HMDB0000870	Histamine
RGS7	HMDB0000870	Histamine
AVPR1B	HMDB0000870	Histamine
GPR37L1	HMDB0000870	Histamine
RGS1	HMDB0000870	Histamine
RGS18	HMDB0000870	Histamine
GPR52	HMDB0000870	Histamine
TAAR2	HMDB0000870	Histamine
RXFP4	HMDB0000870	Histamine
RGS10	HMDB0000870	Histamine
ADRB1	HMDB0000870	Histamine
CNR1	HMDB0000870	Histamine
NPBWR2	HMDB0000870	Histamine
HTR1B	HMDB0000870	Histamine
OPN1LW	HMDB0000870	Histamine
NTSR1	HMDB0000870	Histamine
LPAR3	HMDB0000870	Histamine
BRS3	HMDB0000870	Histamine
PTGFR	HMDB0000870	Histamine
HCRTR2	HMDB0000870	Histamine
OPN5	HMDB0000870	Histamine
FFAR4	HMDB0000870	Histamine
AGTR2	HMDB0000870	Histamine
OPN4	HMDB0000870	Histamine
GLP1R	HMDB0000870	Histamine
CYSLTR1	HMDB0000870	Histamine
TACR2	HMDB0000870	Histamine
GPR21	HMDB0000870	Histamine
CXCR3	HMDB0000870	Histamine
HCRTR1	HMDB0000870	Histamine
GPR3	HMDB0000870	Histamine
NPY4R	HMDB0000870	Histamine
CNR2	HMDB0000870	Histamine
P2RY4	HMDB0000870	Histamine
EDNRB	HMDB0000870	Histamine
HRH2	HMDB0000870	Histamine
ADRA1D	HMDB0000870	Histamine
GPR150	HMDB0000870	Histamine
GRPR	HMDB0000870	Histamine
ADRA1A	HMDB0000870	Histamine
GPR12	HMDB0000870	Histamine
GPR78	HMDB0000870	Histamine
CHRM5	HMDB0000870	Histamine
DRD3	HMDB0000870	Histamine
HCAR2	HMDB0000870	Histamine
TAS2R31	HMDB0000870	Histamine
GPR55	HMDB0000870	Histamine
QRFPR	HMDB0000870	Histamine
GRM2	HMDB0000870	Histamine
GPR135	HMDB0000870	Histamine
ADCYAP1R1	HMDB0000870	Histamine
HRH1	HMDB0000870	Histamine
CRHR1	HMDB0000870	Histamine
